problem,sampler,local_rank,number,hv,state,archive_prune_policy,archive_unbounded,blxab_alpha,blxab_beta,cauchy_gamma,crossover,crossover_alpha,crossover_eta,crossover_prob,fuzzy_d,gaussian_sigma,initializer,laplace_a,laplace_b,levy_beta,levy_scale,mutation,mutation_eta,mutation_prob_factor,nonuniform_perturbation,offspring_ratio,pcx_sigma_eta,pcx_sigma_zeta,pop_size,power_index,repair,scatter_base_size_factor,selection,selection_size,simplex_epsilon,undx_eta,undx_zeta,uniform_perturb,use_external_archive,wa_alpha,user_attrs_config,user_attrs_fidelity_trace,duration
zcat2,cmaes,2,11,0.5894377813943223,COMPLETE,knn,True,0.3250431107904821,0.1974607500495636,0.3574052848891835,undx,0.4943015150907355,21.318108435704943,0.8614161655615045,1.1157813788621878,0.30050295713614417,lhs,-0.507737506178163,1.5116440060766185,1.3227719645809906,0.04855582254651339,levy_flight,29.282968895467018,1.8473859517746838,0.15797277525332898,1.0,0.11650869082578419,0.1870254722183983,42,1.6865312395037086,reflect,0.1,tournament,5,0.5886852267936371,0.8223768935417793,0.3756400227756501,0.3459312116676846,False,0.6158132299142227,"{'pop_size': 42, 'offspring_ratio': 1.0, 'selection': 'tournament', 'use_external_archive': False, 'initializer': 'lhs', 'crossover': 'undx', 'crossover_prob': 0.8614161655615045, 'mutation': 'levy_flight', 'mutation_prob_factor': 1.8473859517746838, 'mutation_eta': 29.282968895467018, 'repair': 'reflect', 'archive_unbounded': True, 'archive_prune_policy': 'knn', 'selection_size': 5, 'crossover_eta': 21.318108435704943, 'crossover_alpha': 0.4943015150907355, 'blxab_alpha': 0.3250431107904821, 'blxab_beta': 0.1974607500495636, 'wa_alpha': 0.6158132299142227, 'laplace_a': -0.507737506178163, 'laplace_b': 1.5116440060766185, 'fuzzy_d': 1.1157813788621878, 'pcx_sigma_eta': 0.11650869082578419, 'pcx_sigma_zeta': 0.1870254722183983, 'undx_zeta': 0.3756400227756501, 'undx_eta': 0.8223768935417793, 'simplex_epsilon': 0.5886852267936371, 'nonuniform_perturbation': 0.15797277525332898, 'gaussian_sigma': 0.30050295713614417, 'cauchy_gamma': 0.3574052848891835, 'uniform_perturb': 0.3459312116676846, 'levy_beta': 1.3227719645809906, 'levy_scale': 0.04855582254651339, 'power_index': 1.6865312395037086, 'scatter_base_size_factor': 0.1}","[{'step': 0, 'budget': 5000, 'score': 0.5681529898158898, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.5855228762355141, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.5894377813943223, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:34.863023
zcat2,cmaes,2,12,0.25314747497549256,COMPLETE,knn,False,0.4464092863083091,0.4253091146663759,0.26686922174721406,arithmetic,0.3736801275174113,30.212398595803165,0.8425140238307648,1.2976203289566262,0.2823538711546168,obl,-0.10157505021401592,0.8753480784074774,1.8007983309656235,0.06799879405515102,gaussian,37.074991576342086,2.6107828275486513,0.22556648631336007,0.25,0.15293035935515584,0.38372968834950383,40,2.643142765939838,wrap,0.5,sus,6,0.28577776952377604,0.5950777684934527,0.49195442032480907,0.16169830605714638,False,0.8341324091539336,"{'pop_size': 40, 'offspring_ratio': 0.25, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'obl', 'crossover': 'arithmetic', 'crossover_prob': 0.8425140238307648, 'mutation': 'gaussian', 'mutation_prob_factor': 2.6107828275486513, 'mutation_eta': 37.074991576342086, 'repair': 'wrap', 'archive_unbounded': False, 'archive_prune_policy': 'knn', 'selection_size': 6, 'crossover_eta': 30.212398595803165, 'crossover_alpha': 0.3736801275174113, 'blxab_alpha': 0.4464092863083091, 'blxab_beta': 0.4253091146663759, 'wa_alpha': 0.8341324091539336, 'laplace_a': -0.10157505021401592, 'laplace_b': 0.8753480784074774, 'fuzzy_d': 1.2976203289566262, 'pcx_sigma_eta': 0.15293035935515584, 'pcx_sigma_zeta': 0.38372968834950383, 'undx_zeta': 0.49195442032480907, 'undx_eta': 0.5950777684934527, 'simplex_epsilon': 0.28577776952377604, 'nonuniform_perturbation': 0.22556648631336007, 'gaussian_sigma': 0.2823538711546168, 'cauchy_gamma': 0.26686922174721406, 'uniform_perturb': 0.16169830605714638, 'levy_beta': 1.8007983309656235, 'levy_scale': 0.06799879405515102, 'power_index': 2.643142765939838, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.06259910254068536, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.17153698315594088, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.25314747497549256, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:01:11.308128
zcat2,cmaes,2,15,0.5757552955068973,COMPLETE,knn,False,0.4002457642243188,0.3407321721090074,0.3020562736092916,whole_arithmetic,0.45755119111451037,28.852526476459317,0.7694218595201738,0.5182707447181591,0.22351886439273916,random,-0.045893622184024485,0.4978100402939982,1.368151835641737,0.0713435795271904,uniform,33.00647415853156,1.0499308865346897,0.34160286391356676,0.75,0.30509433735962377,0.23799320154629983,64,1.8954301380199916,reflect,0.5,boltzmann,8,0.40802401636076235,0.7845349905524426,0.4770806483286528,0.33345758942308107,True,0.3503976673278957,"{'pop_size': 64, 'offspring_ratio': 0.75, 'selection': 'boltzmann', 'use_external_archive': True, 'initializer': 'random', 'crossover': 'whole_arithmetic', 'crossover_prob': 0.7694218595201738, 'mutation': 'uniform', 'mutation_prob_factor': 1.0499308865346897, 'mutation_eta': 33.00647415853156, 'repair': 'reflect', 'archive_unbounded': False, 'archive_prune_policy': 'knn', 'selection_size': 8, 'crossover_eta': 28.852526476459317, 'crossover_alpha': 0.45755119111451037, 'blxab_alpha': 0.4002457642243188, 'blxab_beta': 0.3407321721090074, 'wa_alpha': 0.3503976673278957, 'laplace_a': -0.045893622184024485, 'laplace_b': 0.4978100402939982, 'fuzzy_d': 0.5182707447181591, 'pcx_sigma_eta': 0.30509433735962377, 'pcx_sigma_zeta': 0.23799320154629983, 'undx_zeta': 0.4770806483286528, 'undx_eta': 0.7845349905524426, 'simplex_epsilon': 0.40802401636076235, 'nonuniform_perturbation': 0.34160286391356676, 'gaussian_sigma': 0.22351886439273916, 'cauchy_gamma': 0.3020562736092916, 'uniform_perturb': 0.33345758942308107, 'levy_beta': 1.368151835641737, 'levy_scale': 0.0713435795271904, 'power_index': 1.8954301380199916, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.4785503809661753, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.5511806198125448, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.5757552955068973, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:40.471815
zcat2,cmaes,2,16,0.6146300557713363,COMPLETE,knn,False,0.7003313103146546,0.6343675142082457,0.3219263313075568,undx,0.5886475084877503,20.675176345800736,0.7820042701125258,0.3541200739828838,0.26075076781865636,sobol,0.34580191487359313,0.9295897559903358,0.9868907073895861,0.03835598659997476,linked_polynomial,25.347754754359183,1.3272088152772954,0.2059328275124815,0.25,0.24824248968383741,0.2340561955756464,117,2.46725304535539,random,0.2,random,6,0.6676855869881361,0.8512358140416825,0.5866010042030148,0.26979010769061623,True,0.3636947774569283,"{'pop_size': 117, 'offspring_ratio': 0.25, 'selection': 'random', 'use_external_archive': True, 'initializer': 'sobol', 'crossover': 'undx', 'crossover_prob': 0.7820042701125258, 'mutation': 'linked_polynomial', 'mutation_prob_factor': 1.3272088152772954, 'mutation_eta': 25.347754754359183, 'repair': 'random', 'archive_unbounded': False, 'archive_prune_policy': 'knn', 'selection_size': 6, 'crossover_eta': 20.675176345800736, 'crossover_alpha': 0.5886475084877503, 'blxab_alpha': 0.7003313103146546, 'blxab_beta': 0.6343675142082457, 'wa_alpha': 0.3636947774569283, 'laplace_a': 0.34580191487359313, 'laplace_b': 0.9295897559903358, 'fuzzy_d': 0.3541200739828838, 'pcx_sigma_eta': 0.24824248968383741, 'pcx_sigma_zeta': 0.2340561955756464, 'undx_zeta': 0.5866010042030148, 'undx_eta': 0.8512358140416825, 'simplex_epsilon': 0.6676855869881361, 'nonuniform_perturbation': 0.2059328275124815, 'gaussian_sigma': 0.26075076781865636, 'cauchy_gamma': 0.3219263313075568, 'uniform_perturb': 0.26979010769061623, 'levy_beta': 0.9868907073895861, 'levy_scale': 0.03835598659997476, 'power_index': 2.46725304535539, 'scatter_base_size_factor': 0.2}","[{'step': 0, 'budget': 5000, 'score': 0.5703297991124548, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.6101051187916614, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.6146300557713363, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:01:55.691904
zcat2,cmaes,2,18,0.6107972848052027,COMPLETE,mc_hv,False,0.5696178903327431,0.522898382945193,0.33609415590074404,blx_alpha_beta,0.5983677503321385,20.780292905623718,0.7338251159097231,1.381685268453621,0.1392001295326517,sobol,-0.05285484271653296,1.2729136923915658,1.1281315545314459,0.04239957755057321,linked_polynomial,26.09853661654882,1.2699821049700297,0.23527440707006037,0.0,0.20565185167719488,0.1840060433338739,55,3.849044481987339,clip,1.0,sus,5,0.2597120402279604,0.4405706936971622,0.5270588420456414,0.2344318129345769,False,0.8815304835091473,"{'pop_size': 55, 'offspring_ratio': 0, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'blx_alpha_beta', 'crossover_prob': 0.7338251159097231, 'mutation': 'linked_polynomial', 'mutation_prob_factor': 1.2699821049700297, 'mutation_eta': 26.09853661654882, 'repair': 'clip', 'archive_unbounded': False, 'archive_prune_policy': 'mc_hv', 'selection_size': 5, 'crossover_eta': 20.780292905623718, 'crossover_alpha': 0.5983677503321385, 'blxab_alpha': 0.5696178903327431, 'blxab_beta': 0.522898382945193, 'wa_alpha': 0.8815304835091473, 'laplace_a': -0.05285484271653296, 'laplace_b': 1.2729136923915658, 'fuzzy_d': 1.381685268453621, 'pcx_sigma_eta': 0.20565185167719488, 'pcx_sigma_zeta': 0.1840060433338739, 'undx_zeta': 0.5270588420456414, 'undx_eta': 0.4405706936971622, 'simplex_epsilon': 0.2597120402279604, 'nonuniform_perturbation': 0.23527440707006037, 'gaussian_sigma': 0.1392001295326517, 'cauchy_gamma': 0.33609415590074404, 'uniform_perturb': 0.2344318129345769, 'levy_beta': 1.1281315545314459, 'levy_scale': 0.04239957755057321, 'power_index': 3.849044481987339, 'scatter_base_size_factor': 1.0}","[{'step': 0, 'budget': 5000, 'score': 0.5881543228433591, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.6064700542762016, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.6107972848052027, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:01:09.846022
zcat2,cmaes,2,21,0.6005105311865212,COMPLETE,maxmin,True,0.5877792912019737,0.4667087001936868,0.28174932339191183,arithmetic,0.6842837195309801,28.392501398647205,0.8760693074372161,1.10014262345227,0.26781475744727634,lhs,0.5644567682154582,1.2660160229605681,1.1579657359231141,0.07848009613514716,non_uniform,11.52407527842228,1.0640917826446172,0.2426359641868825,0.5,0.21263953720593837,0.20241788985200998,59,1.6429213010380246,reflect,0.1,ranking,8,0.7081808699243887,0.39666339705308895,0.5553372757251831,0.2903282129325432,True,0.4218619257172944,"{'pop_size': 59, 'offspring_ratio': 0.5, 'selection': 'ranking', 'use_external_archive': True, 'initializer': 'lhs', 'crossover': 'arithmetic', 'crossover_prob': 0.8760693074372161, 'mutation': 'non_uniform', 'mutation_prob_factor': 1.0640917826446172, 'mutation_eta': 11.52407527842228, 'repair': 'reflect', 'archive_unbounded': True, 'archive_prune_policy': 'maxmin', 'selection_size': 8, 'crossover_eta': 28.392501398647205, 'crossover_alpha': 0.6842837195309801, 'blxab_alpha': 0.5877792912019737, 'blxab_beta': 0.4667087001936868, 'wa_alpha': 0.4218619257172944, 'laplace_a': 0.5644567682154582, 'laplace_b': 1.2660160229605681, 'fuzzy_d': 1.10014262345227, 'pcx_sigma_eta': 0.21263953720593837, 'pcx_sigma_zeta': 0.20241788985200998, 'undx_zeta': 0.5553372757251831, 'undx_eta': 0.39666339705308895, 'simplex_epsilon': 0.7081808699243887, 'nonuniform_perturbation': 0.2426359641868825, 'gaussian_sigma': 0.26781475744727634, 'cauchy_gamma': 0.28174932339191183, 'uniform_perturb': 0.2903282129325432, 'levy_beta': 1.1579657359231141, 'levy_scale': 0.07848009613514716, 'power_index': 1.6429213010380246, 'scatter_base_size_factor': 0.1}","[{'step': 0, 'budget': 5000, 'score': 0.4706890293369024, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.5799168719787893, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.6005105311865212, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:01:27.567239
zcat2,cmaes,2,23,0.6232583728426674,COMPLETE,mc_hv,True,0.20782379167185122,0.4305171930925833,0.28659201023401487,sbx,0.5466556530890974,24.35926277169328,0.7337381368669283,0.7087349893705392,0.1715867137818721,scatter,-0.3118304069713619,1.3328827805257626,1.4937652759497735,0.05699028051854487,linked_polynomial,16.513427872386742,1.4495393292198129,0.3408237314590119,0.5,0.4154058517215512,0.3215432586726851,39,2.513298785722749,midpoint,0.5,ranking,8,0.3214661340316895,0.41078943980496296,0.5250026996475223,0.22211968266110377,True,0.38395254088262865,"{'pop_size': 39, 'offspring_ratio': 0.5, 'selection': 'ranking', 'use_external_archive': True, 'initializer': 'scatter', 'crossover': 'sbx', 'crossover_prob': 0.7337381368669283, 'mutation': 'linked_polynomial', 'mutation_prob_factor': 1.4495393292198129, 'mutation_eta': 16.513427872386742, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'mc_hv', 'selection_size': 8, 'crossover_eta': 24.35926277169328, 'crossover_alpha': 0.5466556530890974, 'blxab_alpha': 0.20782379167185122, 'blxab_beta': 0.4305171930925833, 'wa_alpha': 0.38395254088262865, 'laplace_a': -0.3118304069713619, 'laplace_b': 1.3328827805257626, 'fuzzy_d': 0.7087349893705392, 'pcx_sigma_eta': 0.4154058517215512, 'pcx_sigma_zeta': 0.3215432586726851, 'undx_zeta': 0.5250026996475223, 'undx_eta': 0.41078943980496296, 'simplex_epsilon': 0.3214661340316895, 'nonuniform_perturbation': 0.3408237314590119, 'gaussian_sigma': 0.1715867137818721, 'cauchy_gamma': 0.28659201023401487, 'uniform_perturb': 0.22211968266110377, 'levy_beta': 1.4937652759497735, 'levy_scale': 0.05699028051854487, 'power_index': 2.513298785722749, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.6034337996095118, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.6201814174000951, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.6232583728426674, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:01:37.361770
zcat2,cmaes,2,25,0.5979614949608326,COMPLETE,maxmin,False,0.6113513766567396,0.4706543453985771,0.24218074713714124,undx,0.6138757356828785,23.548782277087543,0.7984903952764917,1.1553944220596748,0.35114340859694454,obl,-0.35110373955656193,1.4621069011063013,1.7338839669007182,0.07718779572018543,levy_flight,19.409149352115325,1.3591232552038808,0.11410614728671661,0.75,0.31901902703543333,0.32397234989420715,47,2.918897447606979,reflect,1.0,random,4,0.5012715048725552,0.3830853223194781,0.5357496567346199,0.19050261664881468,False,0.3506879194091058,"{'pop_size': 47, 'offspring_ratio': 0.75, 'selection': 'random', 'use_external_archive': False, 'initializer': 'obl', 'crossover': 'undx', 'crossover_prob': 0.7984903952764917, 'mutation': 'levy_flight', 'mutation_prob_factor': 1.3591232552038808, 'mutation_eta': 19.409149352115325, 'repair': 'reflect', 'archive_unbounded': False, 'archive_prune_policy': 'maxmin', 'selection_size': 4, 'crossover_eta': 23.548782277087543, 'crossover_alpha': 0.6138757356828785, 'blxab_alpha': 0.6113513766567396, 'blxab_beta': 0.4706543453985771, 'wa_alpha': 0.3506879194091058, 'laplace_a': -0.35110373955656193, 'laplace_b': 1.4621069011063013, 'fuzzy_d': 1.1553944220596748, 'pcx_sigma_eta': 0.31901902703543333, 'pcx_sigma_zeta': 0.32397234989420715, 'undx_zeta': 0.5357496567346199, 'undx_eta': 0.3830853223194781, 'simplex_epsilon': 0.5012715048725552, 'nonuniform_perturbation': 0.11410614728671661, 'gaussian_sigma': 0.35114340859694454, 'cauchy_gamma': 0.24218074713714124, 'uniform_perturb': 0.19050261664881468, 'levy_beta': 1.7338839669007182, 'levy_scale': 0.07718779572018543, 'power_index': 2.918897447606979, 'scatter_base_size_factor': 1.0}","[{'step': 0, 'budget': 5000, 'score': 0.5385622235381131, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.5904698356027316, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.5979614949608326, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:37.858294
zcat2,cmaes,2,26,0.608274207488762,COMPLETE,crowding,False,0.6787757230650412,0.4911136559087432,0.26741666495686683,undx,0.26719150352004084,20.517345811264263,0.9100202161052854,1.0792113128507324,0.38144251531253937,lhs,-0.03507855948372818,0.7831925308099689,1.3890270988253897,0.030163701888828904,uniform,21.09946368561065,1.6056150961192857,0.22618725472236212,1.0,0.2979511768143392,0.22803219964309832,95,2.737606794822577,wrap,0.75,boltzmann,7,0.5077232512449064,0.6200072241975371,0.4914104212212459,0.22191077216330493,False,0.7527506380707644,"{'pop_size': 95, 'offspring_ratio': 1.0, 'selection': 'boltzmann', 'use_external_archive': False, 'initializer': 'lhs', 'crossover': 'undx', 'crossover_prob': 0.9100202161052854, 'mutation': 'uniform', 'mutation_prob_factor': 1.6056150961192857, 'mutation_eta': 21.09946368561065, 'repair': 'wrap', 'archive_unbounded': False, 'archive_prune_policy': 'crowding', 'selection_size': 7, 'crossover_eta': 20.517345811264263, 'crossover_alpha': 0.26719150352004084, 'blxab_alpha': 0.6787757230650412, 'blxab_beta': 0.4911136559087432, 'wa_alpha': 0.7527506380707644, 'laplace_a': -0.03507855948372818, 'laplace_b': 0.7831925308099689, 'fuzzy_d': 1.0792113128507324, 'pcx_sigma_eta': 0.2979511768143392, 'pcx_sigma_zeta': 0.22803219964309832, 'undx_zeta': 0.4914104212212459, 'undx_eta': 0.6200072241975371, 'simplex_epsilon': 0.5077232512449064, 'nonuniform_perturbation': 0.22618725472236212, 'gaussian_sigma': 0.38144251531253937, 'cauchy_gamma': 0.26741666495686683, 'uniform_perturb': 0.22191077216330493, 'levy_beta': 1.3890270988253897, 'levy_scale': 0.030163701888828904, 'power_index': 2.737606794822577, 'scatter_base_size_factor': 0.75}","[{'step': 0, 'budget': 5000, 'score': 0.5638174229540538, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.6012710065354584, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.608274207488762, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:28.634708
zcat2,cmaes,2,29,0.6043678832795114,COMPLETE,crowding,False,0.35037718816249996,0.5593576342647348,0.32335900098505765,fuzzy,0.4633031698358309,24.622509192982363,0.6672431576927236,1.0066128300512232,0.16661975578840274,sobol,-0.13861330050311205,1.225777202618456,1.2895704299919188,0.04368936109048151,polynomial,23.08961542419185,1.1280904083143382,0.3012465924209214,0.5,0.33399758062286106,0.3123907556097518,73,3.516078532058272,clip,1.0,boltzmann,5,0.3581075716104192,0.617079040869658,0.4663964811990826,0.2659157459718218,False,0.8479432657448247,"{'pop_size': 73, 'offspring_ratio': 0.5, 'selection': 'boltzmann', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'fuzzy', 'crossover_prob': 0.6672431576927236, 'mutation': 'polynomial', 'mutation_prob_factor': 1.1280904083143382, 'mutation_eta': 23.08961542419185, 'repair': 'clip', 'archive_unbounded': False, 'archive_prune_policy': 'crowding', 'selection_size': 5, 'crossover_eta': 24.622509192982363, 'crossover_alpha': 0.4633031698358309, 'blxab_alpha': 0.35037718816249996, 'blxab_beta': 0.5593576342647348, 'wa_alpha': 0.8479432657448247, 'laplace_a': -0.13861330050311205, 'laplace_b': 1.225777202618456, 'fuzzy_d': 1.0066128300512232, 'pcx_sigma_eta': 0.33399758062286106, 'pcx_sigma_zeta': 0.3123907556097518, 'undx_zeta': 0.4663964811990826, 'undx_eta': 0.617079040869658, 'simplex_epsilon': 0.3581075716104192, 'nonuniform_perturbation': 0.3012465924209214, 'gaussian_sigma': 0.16661975578840274, 'cauchy_gamma': 0.32335900098505765, 'uniform_perturb': 0.2659157459718218, 'levy_beta': 1.2895704299919188, 'levy_scale': 0.04368936109048151, 'power_index': 3.516078532058272, 'scatter_base_size_factor': 1.0}","[{'step': 0, 'budget': 5000, 'score': 0.5700967434516023, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.6000185030146218, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.6043678832795114, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:32.145125
zcat2,cmaes,2,32,0.6112484345581505,COMPLETE,mc_hv,True,0.5777964749032287,0.7352846978577755,0.08622329526362349,sbx,0.7103787209688492,37.33126210844509,0.7988246677187885,1.0061829419512527,0.20037350682627236,sobol,0.21887693733241442,0.7711266000963306,1.2667381792804433,0.07108900067214695,levy_flight,25.930379022967077,1.0771032590226872,0.33122881596903886,0.75,0.2035413701731151,0.24122402404047347,103,2.202558787321183,midpoint,1.0,sus,8,0.3153829269193803,0.7653956768736652,0.5498375371306337,0.2061675633651645,False,0.5222317919607781,"{'pop_size': 103, 'offspring_ratio': 0.75, 'selection': 'sus', 'use_external_archive': False, 'initializer': 'sobol', 'crossover': 'sbx', 'crossover_prob': 0.7988246677187885, 'mutation': 'levy_flight', 'mutation_prob_factor': 1.0771032590226872, 'mutation_eta': 25.930379022967077, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'mc_hv', 'selection_size': 8, 'crossover_eta': 37.33126210844509, 'crossover_alpha': 0.7103787209688492, 'blxab_alpha': 0.5777964749032287, 'blxab_beta': 0.7352846978577755, 'wa_alpha': 0.5222317919607781, 'laplace_a': 0.21887693733241442, 'laplace_b': 0.7711266000963306, 'fuzzy_d': 1.0061829419512527, 'pcx_sigma_eta': 0.2035413701731151, 'pcx_sigma_zeta': 0.24122402404047347, 'undx_zeta': 0.5498375371306337, 'undx_eta': 0.7653956768736652, 'simplex_epsilon': 0.3153829269193803, 'nonuniform_perturbation': 0.33122881596903886, 'gaussian_sigma': 0.20037350682627236, 'cauchy_gamma': 0.08622329526362349, 'uniform_perturb': 0.2061675633651645, 'levy_beta': 1.2667381792804433, 'levy_scale': 0.07108900067214695, 'power_index': 2.202558787321183, 'scatter_base_size_factor': 1.0}","[{'step': 0, 'budget': 5000, 'score': 0.5781368292841105, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.6049179758606803, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.6112484345581505, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:31.553068
zcat2,cmaes,2,35,0.6053187520821722,COMPLETE,knn,False,0.45900689442164017,0.23559217844818925,0.3623572810066628,fuzzy,0.7649214649932794,15.133128662911965,0.7901776953383723,1.002445500042806,0.22027131996998478,random,0.05922575311755285,1.3852534830957788,1.6099552580996723,0.0632943984755587,levy_flight,25.684174639011207,1.488879190405127,0.2963101225463344,0.75,0.3398643304618786,0.21560202090332306,73,3.41965081148892,midpoint,1.0,boltzmann,6,0.6217307456624661,0.6286914769519378,0.5014248573372636,0.15740534236263679,False,0.5358187413318566,"{'pop_size': 73, 'offspring_ratio': 0.75, 'selection': 'boltzmann', 'use_external_archive': False, 'initializer': 'random', 'crossover': 'fuzzy', 'crossover_prob': 0.7901776953383723, 'mutation': 'levy_flight', 'mutation_prob_factor': 1.488879190405127, 'mutation_eta': 25.684174639011207, 'repair': 'midpoint', 'archive_unbounded': False, 'archive_prune_policy': 'knn', 'selection_size': 6, 'crossover_eta': 15.133128662911965, 'crossover_alpha': 0.7649214649932794, 'blxab_alpha': 0.45900689442164017, 'blxab_beta': 0.23559217844818925, 'wa_alpha': 0.5358187413318566, 'laplace_a': 0.05922575311755285, 'laplace_b': 1.3852534830957788, 'fuzzy_d': 1.002445500042806, 'pcx_sigma_eta': 0.3398643304618786, 'pcx_sigma_zeta': 0.21560202090332306, 'undx_zeta': 0.5014248573372636, 'undx_eta': 0.6286914769519378, 'simplex_epsilon': 0.6217307456624661, 'nonuniform_perturbation': 0.2963101225463344, 'gaussian_sigma': 0.22027131996998478, 'cauchy_gamma': 0.3623572810066628, 'uniform_perturb': 0.15740534236263679, 'levy_beta': 1.6099552580996723, 'levy_scale': 0.0632943984755587, 'power_index': 3.41965081148892, 'scatter_base_size_factor': 1.0}","[{'step': 0, 'budget': 5000, 'score': 0.5794540777428897, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.5999897794750654, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.6053187520821722, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",0 days 00:00:31.060302
